"customer_key","customer_number","customer_name","age","age_group","customer_segment","recency","total_orders","total_sales","total_quantity","total_product","last_order","lifespan","avg_order_value","avg_monthly_spend"
17060,AW00028059,Bradley Shen,66.0,"50 and above",NEW,143.0,1,83,4,4,2013-07-23,0.0,83,83.0
17061,AW00028060,Blake Rodriguez,48.0,"40-49",NEW,142.0,1,40,2,2,2013-08-08,0.0,40,40.0
17062,AW00028061,Kyle Lopez,48.0,"40-49",VIP,140.0,2,6006,4,4,2013-11-01,32.0,3003,187.6875
17063,AW00028062,Xavier Roberts,53.0,"50 and above",VIP,139.0,2,5962,2,2,2013-11-27,33.0,2981,180.66666666666666
17064,AW00028063,Gabrielle Turner,53.0,"50 and above",VIP,140.0,2,6026,5,5,2013-11-01,32.0,3013,188.3125
17065,AW00028064,Tamara Nath,47.0,"40-49",VIP,139.0,2,5962,2,2,2013-11-06,32.0,2981,186.3125
17066,AW00028065,Carrie Gill,53.0,"50 and above",VIP,139.0,2,5997,3,3,2013-11-15,33.0,2998,181.72727272727272
17067,AW00028066,Justin Taylor,45.0,"40-49",VIP,139.0,2,5997,3,3,2013-11-24,33.0,2998,181.72727272727272
17068,AW00028067,Olivia Bennett,44.0,"40-49",VIP,139.0,2,5997,3,3,2013-11-18,33.0,2998,181.72727272727272
17069,AW00028068,Amanda Wood,50.0,"50 and above",VIP,139.0,2,6021,4,4,2013-11-26,33.0,3010,182.45454545454547
17070,AW00028069,Jacob Johnson,47.0,"40-49",NEW,139.0,1,554,3,3,2013-11-27,0.0,554,554.0
17071,AW00028070,Ian Morris,46.0,"40-49",VIP,138.0,2,5997,3,3,2013-12-09,33.0,2998,181.72727272727272
17072,AW00028071,Trevor Ross,40.0,"40-49",VIP,138.0,2,5971,3,3,2013-12-10,34.0,2985,175.61764705882354
17073,AW00028072,Alyssa Morris,51.0,"50 and above",NEW,140.0,1,549,2,2,2013-10-29,0.0,549,549.0
17074,AW00028073,Mackenzie Green,52.0,"50 and above",NEW,145.0,1,7,2,2,2013-05-24,0.0,7,7.0
17075,AW00028074,Justin Davis,41.0,"40-49",NEW,140.0,1,13,2,2,2013-10-17,0.0,13,13.0
17076,AW00028075,Edward Jones,47.0,"40-49",NEW,139.0,1,88,4,4,2013-11-23,0.0,88,88.0
17077,AW00028076,Logan Williams,52.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-24,34.0,2998,176.38235294117646
17078,AW00028077,Sarah Williams,52.0,"50 and above",NEW,144.0,1,21,1,1,2013-06-04,0.0,21,21.0
17079,AW00028078,Jack Young,50.0,"50 and above",VIP,138.0,2,6011,5,5,2013-12-16,33.0,3005,182.15151515151516
17080,AW00028079,Haley Phillips,46.0,"40-49",NEW,139.0,1,40,2,2,2013-11-30,0.0,40,40.0
17081,AW00028080,Isabella Peterson,51.0,"50 and above",NEW,148.0,1,40,2,2,2013-02-28,0.0,40,40.0
17082,AW00028081,Paige Watson,45.0,"40-49",NEW,138.0,1,25,2,2,2013-12-14,0.0,25,25.0
17083,AW00028082,Nathaniel Peterson,51.0,"50 and above",NEW,148.0,1,60,3,3,2013-03-02,0.0,60,60.0
17084,AW00028083,Kaitlyn Foster,51.0,"50 and above",VIP,138.0,2,5962,2,2,2013-12-25,34.0,2981,175.35294117647058
17085,AW00028084,Cameron McDonald,51.0,"50 and above",NEW,141.0,1,60,3,3,2013-09-06,0.0,60,60.0
17086,AW00028085,Jeremiah Evans,40.0,"40-49",NEW,145.0,1,5,1,1,2013-06-02,0.0,5,5.0
17087,AW00028086,Bridget Anand,40.0,"40-49",NEW,146.0,1,166,3,3,2013-04-08,0.0,166,166.0
17088,AW00028087,Maria Simmons,40.0,"40-49",NEW,145.0,1,7,2,2,2013-05-29,0.0,7,7.0
17089,AW00028088,Marshall Lal,40.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-06,0.0,3578,3578.0
17090,AW00028089,Xavier Campbell,40.0,"40-49",NEW,141.0,1,15,3,3,2013-09-12,0.0,15,15.0
17091,AW00028090,Edward Walker,40.0,"40-49",NEW,147.0,1,40,2,2,2013-04-01,0.0,40,40.0
17092,AW00028091,Valerie Liang,75.0,"50 and above",NEW,139.0,1,1250,2,2,2013-11-25,0.0,1250,1250.0
17093,AW00028092,Morgan Hall,41.0,"40-49",NEW,166.0,1,3578,1,1,2011-08-11,0.0,3578,3578.0
17094,AW00028093,Brad Kumar,41.0,"40-49",NEW,141.0,1,2,1,1,2013-09-20,0.0,2,2.0
17095,AW00028094,Melanie Peterson,41.0,"40-49",NEW,148.0,1,2,1,1,2013-02-21,0.0,2,2.0
17096,AW00028095,Natalie Bryant,41.0,"40-49",NEW,144.0,1,2,1,1,2013-06-27,0.0,2,2.0
17097,AW00028096,Alexandra Stewart,41.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-15,0.0,3578,3578.0
17098,AW00028097,Jennifer Barnes,41.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-09,0.0,3578,3578.0
17099,AW00028098,Roger Zhu,72.0,"50 and above",NEW,139.0,1,1250,2,2,2013-11-11,0.0,1250,1250.0
17100,AW00028099,Jesse Turner,41.0,"40-49",VIP,138.0,2,6021,4,4,2013-12-26,33.0,3010,182.45454545454547
17101,AW00028100,Kimberly Gray,41.0,"40-49",NEW,142.0,1,49,3,3,2013-08-12,0.0,49,49.0
17102,AW00028101,Timothy Bell,42.0,"40-49",NEW,148.0,1,79,2,2,2013-02-10,0.0,79,79.0
17103,AW00028102,Arturo Deng,71.0,"50 and above",NEW,138.0,1,1300,3,3,2013-12-27,0.0,1300,1300.0
17104,AW00028103,Pedro Martin,65.0,"50 and above",NEW,138.0,1,1215,1,1,2013-12-12,0.0,1215,1215.0
17105,AW00028104,Hannah Williams,42.0,"40-49",NEW,139.0,1,7,2,2,2013-11-29,0.0,7,7.0
17106,AW00028105,Hannah Garcia,42.0,"40-49",NEW,141.0,1,7,2,2,2013-09-10,0.0,7,7.0
17107,AW00028106,Chloe Williams,42.0,"40-49",NEW,146.0,1,13,2,2,2013-04-15,0.0,13,13.0
17108,AW00028107,Tara Simpson,69.0,"50 and above",NEW,148.0,1,810,4,4,2013-02-14,0.0,810,810.0
17109,AW00028108,Roger Yang,69.0,"50 and above",NEW,147.0,1,751,2,2,2013-03-07,0.0,751,751.0
17110,AW00028109,Leonard Tang,69.0,"50 and above",NEW,147.0,1,778,4,4,2013-03-12,0.0,778,778.0
17111,AW00028110,Cassandra Sai,68.0,"50 and above",NEW,147.0,1,845,5,5,2013-03-12,0.0,845,845.0
17112,AW00028111,Jon Zhang,68.0,"50 and above",NEW,147.0,1,865,5,5,2013-03-27,0.0,865,865.0
17113,AW00028112,Savannah Evans,39.0,"30-39",NEW,171.0,1,3578,1,1,2011-03-07,0.0,3578,3578.0
17114,AW00028113,Amanda Powell,67.0,"50 and above",NEW,146.0,1,901,2,2,2013-04-18,0.0,901,901.0
17115,AW00028114,Jared Cox,66.0,"50 and above",NEW,148.0,1,570,3,3,2013-02-25,0.0,570,570.0
17116,AW00028115,Deanna Jim├®nez,66.0,"50 and above",NEW,147.0,1,563,4,4,2013-03-09,0.0,563,563.0
17117,AW00028116,Sabrina Dominguez,55.0,"50 and above",NEW,146.0,1,618,4,4,2013-04-23,0.0,618,618.0
17118,AW00028117,Craig Vazquez,54.0,"50 and above",NEW,146.0,1,565,3,3,2013-04-08,0.0,565,565.0
17119,AW00028118,Briana Jim├®nez,64.0,"50 and above",NEW,138.0,1,589,4,4,2013-12-22,0.0,589,589.0
17120,AW00028119,Curtis Ma,59.0,"50 and above",NEW,138.0,1,575,2,2,2013-12-10,0.0,575,575.0
17121,AW00028120,Pedro Alvarez,58.0,"50 and above",NEW,138.0,1,540,1,1,2013-12-06,0.0,540,540.0
17122,AW00028121,Julia Robinson,44.0,"40-49",NEW,139.0,1,120,2,2,2013-11-06,0.0,120,120.0
17123,AW00028122,Gabriel King,44.0,"40-49",NEW,145.0,1,40,2,2,2013-05-25,0.0,40,40.0
17124,AW00028123,Daisy Ortega,44.0,"40-49",NEW,141.0,1,5,1,1,2013-09-28,0.0,5,5.0
17125,AW00028124,Mackenzie Kelly,44.0,"40-49",NEW,139.0,1,21,4,4,2013-11-28,0.0,21,21.0
17126,AW00028125,Dalton Jackson,44.0,"40-49",NEW,138.0,1,5,1,1,2013-12-13,0.0,5,5.0
17127,AW00028126,Anna Johnson,44.0,"40-49",NEW,146.0,1,14,2,2,2013-04-09,0.0,14,14.0
17128,AW00028127,Fernando Price,44.0,"40-49",NEW,146.0,1,5,1,1,2013-04-07,0.0,5,5.0
17129,AW00028128,Jeremiah Lee,45.0,"40-49",NEW,139.0,1,13,2,2,2013-12-01,0.0,13,13.0
17130,AW00028129,Justin Griffin,45.0,"40-49",NEW,166.0,1,3578,1,1,2011-08-13,0.0,3578,3578.0
17131,AW00028130,Joshua Taylor,46.0,"40-49",NEW,166.0,1,3578,1,1,2011-08-14,0.0,3578,3578.0
17132,AW00028131,Todd Zhu,46.0,"40-49",VIP,138.0,2,6011,5,5,2013-12-09,33.0,3005,182.15151515151516
17133,AW00028132,Clinton Romero,47.0,"40-49",NEW,138.0,1,549,2,2,2013-12-05,0.0,549,549.0
17134,AW00028133,Willie Huang,63.0,"50 and above",NEW,139.0,1,575,2,2,2013-11-30,0.0,575,575.0
17135,AW00028134,Terrance Rana,63.0,"50 and above",NEW,138.0,1,575,2,2,2013-12-08,0.0,575,575.0
17136,AW00028135,Carla Madan,62.0,"50 and above",NEW,139.0,1,549,2,2,2013-12-02,0.0,549,549.0
17137,AW00028136,Kelli Raje,62.0,"50 and above",NEW,150.0,1,2384,1,1,2013-01-02,0.0,2384,2384.0
17138,AW00028137,Kristi Lopez,50.0,"50 and above",NEW,140.0,1,7,2,2,2013-10-13,0.0,7,7.0
17139,AW00028138,Marvin Ramos,61.0,"50 and above",NEW,137.0,1,7,2,2,2014-01-25,0.0,7,7.0
17140,AW00028139,Carrie Gutierrez,61.0,"50 and above",NEW,142.0,1,127,3,3,2013-09-01,0.0,127,127.0
17141,AW00028140,Gilbert Kumar,55.0,"50 and above",NEW,138.0,1,40,2,2,2013-12-28,0.0,40,40.0
17142,AW00028141,Joseph Robinson,45.0,"40-49",NEW,148.0,1,94,2,2,2013-02-22,0.0,94,94.0
17143,AW00028142,Willie Lin,39.0,"30-39",NEW,171.0,1,3578,1,1,2011-03-26,0.0,3578,3578.0
17144,AW00028143,Samuel Gonzalez,40.0,"40-49",NEW,147.0,1,14,2,2,2013-03-18,0.0,14,14.0
17145,AW00028144,Noah Phillips,45.0,"40-49",NEW,143.0,1,15,3,3,2013-07-17,0.0,15,15.0
17146,AW00028145,Brandon Jones,45.0,"40-49",NEW,172.0,1,3578,1,1,2011-03-02,0.0,3578,3578.0
17147,AW00028146,Gavin Washington,53.0,"50 and above",NEW,143.0,1,60,3,3,2013-07-07,0.0,60,60.0
17148,AW00028147,Omar Black,55.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-30,0.0,3578,3578.0
17149,AW00028148,Jon Zhao,50.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-19,0.0,3578,3578.0
17150,AW00028149,William Miller,49.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-16,0.0,3578,3578.0
17151,AW00028150,Connor Chen,55.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-15,0.0,3578,3578.0
17152,AW00028151,Katherine Walker,51.0,"50 and above",NEW,144.0,1,5,1,1,2013-06-28,0.0,5,5.0
17153,AW00028152,Ian Rivera,51.0,"50 and above",VIP,138.0,2,6025,4,4,2013-12-20,32.0,3012,188.28125
17154,AW00028153,Mackenzie Torres,56.0,"50 and above",NEW,139.0,1,570,3,3,2013-11-03,0.0,570,570.0
17155,AW00028154,Katherine Patterson,51.0,"50 and above",VIP,138.0,2,5971,3,3,2013-12-07,32.0,2985,186.59375
17156,AW00028155,Taylor Watson,51.0,"50 and above",VIP,138.0,2,5962,2,2,2013-12-04,32.0,2981,186.3125
17157,AW00028156,Gabrielle Hall,51.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-07,33.0,2998,181.72727272727272
17158,AW00028157,Elijah Edwards,51.0,"50 and above",NEW,141.0,1,7,2,2,2013-09-10,0.0,7,7.0
17159,AW00028158,Clarence Luo,57.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-24,33.0,2998,181.72727272727272
17160,AW00028159,Tamara Yang,57.0,"50 and above",VIP,138.0,2,5978,5,5,2013-12-24,33.0,2989,181.15151515151516
17161,AW00028160,Melanie Reed,57.0,"50 and above",NEW,139.0,1,575,2,2,2013-11-26,0.0,575,575.0
17162,AW00028161,Jessica Perry,41.0,"40-49",NEW,166.0,1,3578,1,1,2011-08-11,0.0,3578,3578.0
17163,AW00028162,Bruce Ward,57.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-17,0.0,3578,3578.0
17164,AW00028163,Rachel Washington,52.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-23,0.0,3578,3578.0
17165,AW00028164,Gabrielle Coleman,57.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-14,0.0,3578,3578.0
17166,AW00028165,Alexa Rivera,58.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-12,0.0,3578,3578.0
17167,AW00028166,Cassidy Coleman,58.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-20,0.0,3578,3578.0
17168,AW00028167,Samuel Hughes,58.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-25,0.0,3578,3578.0
17169,AW00028168,Jacqueline Ward,58.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-04,0.0,3578,3578.0
17170,AW00028169,Lucas Blue,53.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-14,0.0,3578,3578.0
17171,AW00028170,Isabella Johnson,53.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-18,0.0,3578,3578.0
17172,AW00028171,Aidan Henderson,52.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-27,0.0,3578,3578.0
17173,AW00028172,Charles Moore,52.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-03,0.0,3578,3578.0
17174,AW00028173,Timothy Young,59.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-26,0.0,3578,3578.0
17175,AW00028174,Marco Subram,54.0,"50 and above",NEW,137.0,1,40,2,2,2014-01-15,0.0,40,40.0
17176,AW00028175,Clifford Subram,59.0,"50 and above",NEW,148.0,1,7,2,2,2013-02-24,0.0,7,7.0
17177,AW00028176,Natalie Roberts,52.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-13,0.0,3578,3578.0
17178,AW00028177,Cameron Henderson,52.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-22,0.0,3578,3578.0
17179,AW00028178,Katherine James,47.0,"40-49",NEW,166.0,1,3578,1,1,2011-08-06,0.0,3578,3578.0
17180,AW00028179,Billy Alvarez,52.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-07,0.0,3578,3578.0
17181,AW00028180,Jerry Chander,52.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-19,0.0,3578,3578.0
17182,AW00028181,Katherine Rodriguez,48.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-04,0.0,3578,3578.0
17183,AW00028182,Fernando Turner,59.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-05,0.0,3578,3578.0
17184,AW00028183,Nicole Howard,59.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-07,0.0,3578,3578.0
17185,AW00028184,Madison Russell,48.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-22,0.0,3578,3578.0
17186,AW00028185,Eric Alexander,48.0,"40-49",NEW,171.0,1,3578,1,1,2011-03-06,0.0,3578,3578.0
17187,AW00028186,Jenny Wagner,59.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-05,0.0,3578,3578.0
17188,AW00028187,Aaron Chen,54.0,"50 and above",NEW,143.0,1,40,2,2,2013-07-13,0.0,40,40.0
17189,AW00028188,Kayla Price,60.0,"50 and above",NEW,138.0,1,29,2,2,2013-12-04,0.0,29,29.0
17190,AW00028189,James Griffin,54.0,"50 and above",NEW,138.0,1,567,4,4,2013-12-21,0.0,567,567.0
17191,AW00028190,Kimberly Cook,55.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-04,32.0,2998,187.40625
17192,AW00028191,Mya Long,60.0,"50 and above",VIP,139.0,2,5997,3,3,2013-12-02,32.0,2998,187.40625
17193,AW00028192,Abigail Sanchez,54.0,"50 and above",NEW,140.0,1,30,2,2,2013-10-21,0.0,30,30.0
17194,AW00028193,Taylor Davis,60.0,"50 and above",VIP,138.0,2,6016,3,3,2013-12-21,33.0,3008,182.3030303030303
17195,AW00028194,Lydia Garcia,60.0,"50 and above",VIP,138.0,2,6115,6,6,2013-12-20,32.0,3057,191.09375
17196,AW00028195,Kellie Martin,60.0,"50 and above",NEW,138.0,1,575,2,2,2013-12-05,0.0,575,575.0
17197,AW00028196,Timothy Cox,61.0,"50 and above",VIP,138.0,2,5985,5,5,2013-12-18,31.0,2992,193.06451612903226
17198,AW00028197,Kayla Rodriguez,55.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-11,0.0,3578,3578.0
17199,AW00028198,Jared Moyer,61.0,"50 and above",NEW,166.0,1,3578,1,1,2011-08-12,0.0,3578,3578.0
17200,AW00028199,Alyssa Jones,61.0,"50 and above",NEW,171.0,1,3578,1,1,2011-04-02,0.0,3578,3578.0
17201,AW00028200,Morgan Henderson,61.0,"50 and above",NEW,170.0,1,3578,1,1,2011-04-06,0.0,3578,3578.0
17202,AW00028201,Tyler Martinez,50.0,"50 and above",NEW,149.0,1,2419,2,2,2013-01-19,0.0,2419,2419.0
17203,AW00028202,Maria King,50.0,"50 and above",NEW,150.0,1,2419,2,2,2012-12-30,0.0,2419,2419.0
17204,AW00028203,Victor Gomez,50.0,"50 and above",NEW,149.0,1,2384,1,1,2013-01-05,0.0,2384,2384.0
17205,AW00028204,Peter Xu,44.0,"40-49",NEW,150.0,1,2419,2,2,2012-12-31,0.0,2419,2419.0
17206,AW00028205,Carolyn Mehta,51.0,"50 and above",NEW,146.0,1,604,2,2,2013-04-26,0.0,604,604.0
17207,AW00028206,Angelica Long,49.0,"40-49",NEW,149.0,1,2398,3,3,2013-01-24,0.0,2398,2398.0
17208,AW00028207,Larry Moreno,49.0,"40-49",NEW,149.0,1,2462,4,4,2013-01-05,0.0,2462,2462.0
17209,AW00028208,Karen Sun,49.0,"40-49",NEW,148.0,1,2398,3,3,2013-02-23,0.0,2398,2398.0
17210,AW00028209,Krista Carlson,51.0,"50 and above",NEW,146.0,1,575,2,2,2013-04-17,0.0,575,575.0
17211,AW00028210,Meghan Alan,51.0,"50 and above",NEW,146.0,1,564,2,2,2013-04-15,0.0,564,564.0
17212,AW00028211,Randall Suarez,51.0,"50 and above",NEW,146.0,1,540,1,1,2013-04-11,0.0,540,540.0
17213,AW00028212,Melody Hernandez,46.0,"40-49",NEW,146.0,1,619,4,4,2013-04-19,0.0,619,619.0
17214,AW00028213,Jared Morgan,46.0,"40-49",NEW,142.0,1,40,2,2,2013-08-11,0.0,40,40.0
17215,AW00028214,Hailey King,46.0,"40-49",NEW,141.0,1,60,2,2,2013-09-30,0.0,60,60.0
17216,AW00028215,Priscilla Shen,52.0,"50 and above",NEW,146.0,1,589,4,4,2013-04-04,0.0,589,589.0
17217,AW00028216,Adrienne Ramos,52.0,"50 and above",NEW,148.0,1,7,2,2,2013-03-02,0.0,7,7.0
17218,AW00028217,Kristy Carlson,44.0,"40-49",NEW,148.0,1,2408,5,5,2013-02-25,0.0,2408,2408.0
17219,AW00028218,Denise Arun,52.0,"50 and above",NEW,141.0,1,19,3,3,2013-09-08,0.0,19,19.0
17220,AW00028219,Chad Goel,52.0,"50 and above",NEW,139.0,1,40,2,2,2013-11-24,0.0,40,40.0
17221,AW00028220,Kelsey Xu,53.0,"50 and above",NEW,139.0,1,14,2,2,2013-11-16,0.0,14,14.0
17222,AW00028221,Isabella Rodriguez,62.0,"50 and above",NEW,170.0,1,3578,1,1,2011-04-15,0.0,3578,3578.0
17223,AW00028222,Eduardo Lewis,62.0,"50 and above",NEW,171.0,1,3578,1,1,2011-03-31,0.0,3578,3578.0
17224,AW00028223,Jessica Davis,56.0,"50 and above",NEW,170.0,1,3578,1,1,2011-04-16,0.0,3578,3578.0
17225,AW00028224,Spencer Henderson,62.0,"50 and above",VIP,138.0,2,6016,3,3,2013-12-14,31.0,3008,194.06451612903226
17226,AW00028225,Robert Ross,45.0,"40-49",NEW,143.0,1,60,3,3,2013-07-05,0.0,60,60.0
17227,AW00028226,Sebastian Ramirez,63.0,"50 and above",NEW,149.0,1,60,3,3,2013-02-01,0.0,60,60.0
17228,AW00028227,Caleb Wang,63.0,"50 and above",NEW,142.0,1,60,3,3,2013-08-27,0.0,60,60.0
17229,AW00028228,Gloria Reed,47.0,"40-49",NEW,141.0,1,21,1,1,2013-09-04,0.0,21,21.0
17230,AW00028229,Samantha Wilson,57.0,"50 and above",NEW,142.0,1,27,3,3,2013-08-21,0.0,27,27.0
17231,AW00028230,Stephanie Morgan,57.0,"50 and above",NEW,145.0,1,25,2,2,2013-05-23,0.0,25,25.0
17232,AW00028231,James Powell,46.0,"40-49",NEW,142.0,1,23,2,2,2013-08-10,0.0,23,23.0
17233,AW00028232,Gavin Russell,49.0,"40-49",NEW,143.0,1,143,3,3,2013-07-04,0.0,143,143.0
17234,AW00028233,Patrick Richardson,49.0,"40-49",NEW,145.0,1,21,1,1,2013-05-16,0.0,21,21.0
17235,AW00028234,Jack Nelson,54.0,"50 and above",VIP,138.0,2,5976,4,4,2013-12-21,32.0,2988,186.75
17236,AW00028235,Cole Rogers,54.0,"50 and above",NEW,147.0,1,30,2,2,2013-03-16,0.0,30,30.0
17237,AW00028236,Isabel Diaz,48.0,"40-49",NEW,143.0,1,60,3,3,2013-07-26,0.0,60,60.0
17238,AW00028237,Hailey Foster,54.0,"50 and above",NEW,149.0,1,33,3,3,2013-01-29,0.0,33,33.0
17239,AW00028238,Dalton Flores,54.0,"50 and above",NEW,138.0,1,21,1,1,2013-12-29,0.0,21,21.0
17240,AW00028239,Richard Ramirez,50.0,"50 and above",NEW,148.0,1,7,2,2,2013-03-01,0.0,7,7.0
17241,AW00028240,Eduardo Clark,55.0,"50 and above",VIP,138.0,2,5998,5,5,2013-12-22,32.0,2999,187.4375
17242,AW00028241,Charles King,55.0,"50 and above",NEW,147.0,1,130,4,4,2013-03-06,0.0,130,130.0
17243,AW00028242,Madison Butler,55.0,"50 and above",NEW,142.0,1,7,2,2,2013-08-13,0.0,7,7.0
17244,AW00028243,Marcus Cook,44.0,"40-49",VIP,138.0,2,6061,4,4,2013-12-22,32.0,3030,189.40625
17245,AW00028244,Samantha Davis,50.0,"50 and above",VIP,138.0,2,6026,5,5,2013-12-13,32.0,3013,188.3125
17246,AW00028245,Gavin Henderson,63.0,"50 and above",NEW,138.0,1,7,2,2,2014-01-02,0.0,7,7.0
17247,AW00028246,Alexa Gray,57.0,"50 and above",VIP,138.0,2,5976,4,4,2013-12-23,32.0,2988,186.75
17248,AW00028247,Jonathan Adams,63.0,"50 and above",VIP,138.0,2,5962,2,2,2013-12-15,31.0,2981,192.32258064516128
17249,AW00028248,Eric Scott,56.0,"50 and above",NEW,148.0,1,5,1,1,2013-02-21,0.0,5,5.0
17250,AW00028249,Julia Carter,56.0,"50 and above",NEW,140.0,1,28,4,4,2013-10-14,0.0,28,28.0
17251,AW00028250,Tyrone Dominguez,51.0,"50 and above",VIP,138.0,2,6016,3,3,2013-12-03,31.0,3008,194.06451612903226
17252,AW00028251,Joe Rubio,56.0,"50 and above",NEW,144.0,1,5,1,1,2013-06-14,0.0,5,5.0
17253,AW00028252,Sydney Murphy,56.0,"50 and above",NEW,140.0,1,5,1,1,2013-10-19,0.0,5,5.0
17254,AW00028253,Jeremiah Green,51.0,"50 and above",NEW,144.0,1,14,2,2,2013-07-02,0.0,14,14.0
17255,AW00028254,Jacqueline Brooks,51.0,"50 and above",NEW,144.0,1,166,3,3,2013-06-21,0.0,166,166.0
17256,AW00028255,Robert Clark,51.0,"50 and above",VIP,138.0,2,6051,5,5,2013-12-14,31.0,3025,195.19354838709677
17257,AW00028256,Colin Beck,57.0,"50 and above",NEW,145.0,1,29,2,2,2013-05-27,0.0,29,29.0
17258,AW00028257,Zachary Martin,52.0,"50 and above",VIP,138.0,2,5976,4,4,2013-12-05,32.0,2988,186.75
17259,AW00028258,Destiny Bryant,57.0,"50 and above",NEW,138.0,1,7,2,2,2014-01-01,0.0,7,7.0
17260,AW00028259,Samuel Mitchell,51.0,"50 and above",VIP,138.0,2,6118,6,6,2013-12-22,32.0,3059,191.1875
17261,AW00028260,Hunter Roberts,58.0,"50 and above",NEW,144.0,1,7,2,2,2013-06-28,0.0,7,7.0
17262,AW00028261,Stephanie Griffin,58.0,"50 and above",NEW,140.0,1,28,4,4,2013-10-28,0.0,28,28.0
17263,AW00028262,Destiny Diaz,52.0,"50 and above",NEW,137.0,1,7,2,2,2014-01-21,0.0,7,7.0
17264,AW00028263,Jonathan Lee,58.0,"50 and above",NEW,139.0,1,40,2,2,2013-11-19,0.0,40,40.0
17265,AW00028264,Nicole Diaz,58.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-11,31.0,2998,193.4516129032258
17266,AW00028265,Shirleen Travers,58.0,"50 and above",NEW,139.0,1,40,2,2,2013-11-28,0.0,40,40.0
17267,AW00028266,Wyatt Flores,58.0,"50 and above",NEW,147.0,1,5,1,1,2013-04-02,0.0,5,5.0
17268,AW00028267,Jordan Young,58.0,"50 and above",NEW,148.0,1,64,3,3,2013-02-28,0.0,64,64.0
17269,AW00028268,Jordan Campbell,52.0,"50 and above",VIP,138.0,2,5997,3,3,2013-12-14,32.0,2998,187.40625
17270,AW00028269,Alexandra Green,58.0,"50 and above",NEW,147.0,1,14,2,2,2013-03-10,0.0,14,14.0
17271,AW00028270,Samuel Long,59.0,"50 and above",NEW,170.0,1,3578,1,1,2011-04-20,0.0,3578,3578.0
17272,AW00028271,Sean Gonzalez,64.0,"50 and above",NEW,170.0,1,3578,1,1,2011-04-07,0.0,3578,3578.0
17273,AW00028272,Hunter Jai,64.0,"50 and above",NEW,139.0,1,112,4,4,2013-11-12,0.0,112,112.0
17274,AW00028273,Madeline Mitchell,64.0,"50 and above",VIP,138.0,2,5962,2,2,2013-12-22,32.0,2981,186.3125
17275,AW00028274,William Rodriguez,59.0,"50 and above",NEW,149.0,1,5,1,1,2013-01-30,0.0,5,5.0
17276,AW00028275,Ian Howard,65.0,"50 and above",NEW,138.0,1,40,2,2,2013-12-15,0.0,40,40.0
17277,AW00028276,Christy Deng,84.0,"50 and above",NEW,141.0,1,64,3,3,2013-09-12,0.0,64,64.0
17278,AW00028277,Katrina Deng,84.0,"50 and above",NEW,137.0,1,5,1,1,2014-01-21,0.0,5,5.0
17279,AW00028278,Jaime Becker,84.0,"50 and above",NEW,145.0,1,40,2,2,2013-05-06,0.0,40,40.0
17280,AW00028279,Spencer Simmons,84.0,"50 and above",NEW,145.0,1,7,2,2,2013-05-10,0.0,7,7.0
17281,AW00028280,Tristan Powell,84.0,"50 and above",NEW,142.0,1,5,1,1,2013-08-26,0.0,5,5.0
17282,AW00028281,Juan Cox,84.0,"50 and above",NEW,146.0,1,7,2,2,2013-04-27,0.0,7,7.0
17283,AW00028282,Cindy Foster,83.0,"50 and above",NEW,143.0,1,5,1,1,2013-07-10,0.0,5,5.0
17284,AW00028283,Rachel Long,54.0,"50 and above",NEW,138.0,1,40,2,2,2013-12-21,0.0,40,40.0
